opportunity_id,created_at,owner_email,region,industry,customer_segment,product_line,sales_stage,estimated_value,days_in_pipeline,engagement_score,meetings_count,competitor_present,discount_pct,proposal_sent,notes,outcome,actual_revenue,close_reason
OPP-02383,2025-10-10T09:52:00,analyst46@example.com,Northeast,technology,Mid-Market,automation,qualification,16841.77,61,39,1,False,0.127,True,Engagement has slowed and the proposal has not received internal sponsorship. Primary contact: buyer062@example.com.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-01396,2025-08-24T01:57:00,analyst28@example.com,West,retail,Mid-Market,security,discovery,44972.15,73,50,9,True,0.161,False,The opportunity remains active but timing depends on the next planning cycle.,won,46012.77,Strong executive sponsorship and clear ROI case.
OPP-00267,2026-03-07T04:30:00,analyst39@example.com,Midwest,healthcare,Mid-Market,security,discovery,69821.44,170,72,1,False,0.032,False,Stakeholders are interested but the business case is still being refined.,won,65609.58,Strong executive sponsorship and clear ROI case.
OPP-00094,2025-04-13T02:50:00,analyst37@example.com,Midwest,healthcare,Mid-Market,data_platform,proposal,13545.14,133,20,0,True,0.2,True,Engagement has slowed and the proposal has not received internal sponsorship. Primary contact: buyer094@example.com.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-02758,2025-09-10T10:12:00,analyst22@example.com,Midwest,healthcare,Mid-Market,security,negotiation,31884.17,114,82,4,True,0.06,True,Budget is uncertain and the main decision maker has not joined recent meetings.,won,30008.15,Strong executive sponsorship and clear ROI case.
OPP-02820,2025-03-20T15:06:00,analyst27@example.com,South,financial_services,SMB,security,discovery,30671.7,27,42,7,False,0.006,False,Budget is uncertain and the main decision maker has not joined recent meetings.,won,31222.69,Strong executive sponsorship and clear ROI case.
OPP-02853,2025-05-16T06:55:00,analyst03@example.com,Northeast,technology,SMB,automation,qualification,78426.01,133,53,8,True,0.022,False,A strong competitor is already deployed and switching costs are a concern. Primary contact: buyer110@example.com.,won,78202.83,Good product fit and timely stakeholder engagement.
OPP-02241,2025-12-23T20:30:00,analyst18@example.com,West,financial_services,Enterprise,automation,proposal,21326.34,115,96,7,True,0.113,True,Budget is uncertain and the main decision maker has not joined recent meetings.,won,19650.03,Successful technical evaluation with approved budget.
OPP-01538,2025-10-31T22:50:00,analyst56@example.com,South,manufacturing,Enterprise,analytics,negotiation,54201.17,112,61,8,False,0.038,True,Stakeholders are interested but the business case is still being refined.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-01226,2025-08-21T23:56:00,analyst29@example.com,Northeast,technology,SMB,data_platform,discovery,32024.94,29,66,6,False,0.058,False,Discovery is ongoing and the team requested additional product information.,won,29594.55,Successful technical evaluation with approved budget.
OPP-02625,2026-01-20T22:34:00,analyst03@example.com,South,retail,SMB,automation,proposal,16686.45,5,40,8,True,0.191,True,Budget is uncertain and the main decision maker has not joined recent meetings. Primary contact: buyer093@example.com.,won,16316.31,Successful technical evaluation with approved budget.
OPP-01406,2025-09-13T13:31:00,analyst38@example.com,Midwest,financial_services,Mid-Market,security,negotiation,33696.46,177,46,8,False,0.094,True,The opportunity remains active but timing depends on the next planning cycle.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-00001,2025-07-22T21:44:00,analyst01@example.com,Northeast,technology,Mid-Market,automation,qualification,68073.97,144,26,9,True,0.008,True,Engagement has slowed and the proposal has not received internal sponsorship. Primary contact: buyer001@example.com.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-00355,2025-05-29T06:13:00,analyst13@example.com,Northeast,retail,SMB,automation,qualification,40320.56,43,26,5,True,0.159,True,Engagement has slowed and the proposal has not received internal sponsorship. Primary contact: buyer144@example.com.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-01833,2025-04-23T01:40:00,analyst09@example.com,West,manufacturing,Mid-Market,data_platform,proposal,70733.46,109,56,6,True,0.22,True,A strong competitor is already deployed and switching costs are a concern.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-00865,2025-06-04T17:11:00,analyst10@example.com,Midwest,financial_services,Mid-Market,security,negotiation,43493.74,121,30,2,True,0.119,True,The customer delayed the project and has not confirmed a decision timeline.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-01451,2025-10-02T09:55:00,analyst26@example.com,West,retail,SMB,security,proposal,26730.89,71,53,3,False,0.055,True,Stakeholders are interested but the business case is still being refined.,won,26367.25,Strong executive sponsorship and clear ROI case.
OPP-02824,2025-03-18T11:16:00,analyst31@example.com,Northeast,financial_services,Mid-Market,security,discovery,9595.02,150,18,10,False,0.078,False,Engagement has slowed and the proposal has not received internal sponsorship. Primary contact: buyer081@example.com.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-02343,2025-03-01T16:14:00,analyst06@example.com,South,retail,SMB,data_platform,qualification,18217.34,125,47,9,True,0.178,False,A strong competitor is already deployed and switching costs are a concern.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-01764,2025-02-04T19:03:00,analyst54@example.com,Midwest,technology,Enterprise,analytics,discovery,24715.29,166,52,1,True,0.066,False,Engagement has slowed and the proposal has not received internal sponsorship.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-01802,2026-03-06T08:40:00,analyst35@example.com,South,technology,SMB,data_platform,discovery,43332.62,42,48,3,False,0.123,True,The opportunity remains active but timing depends on the next planning cycle. Primary contact: buyer114@example.com.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-02844,2025-05-02T08:23:00,analyst51@example.com,West,  RETAIL  ,Mid-Market,security,discovery,26803.65,84,42,9,True,0.167,True,The customer delayed the project and has not confirmed a decision timeline.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-01831,2025-09-15T21:28:00,analyst07@example.com,West,retail,Enterprise,data_platform,discovery,30344.34,47,85,10,True,0.13,True,Discovery is ongoing and the team requested additional product information. Primary contact: buyer143@example.com.,won,30654.0,Successful technical evaluation with approved budget.
OPP-02382,2025-12-01T09:37:00,analyst45@example.com,Midwest,manufacturing,SMB,analytics,qualification,37835.28,124,33,4,True,0.206,False,A strong competitor is already deployed and switching costs are a concern.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-02491,2025-09-15T02:43:00,analyst40@example.com,South,manufacturing,Enterprise,data_platform,qualification,35655.76,101,76,5,True,0.123,False,A strong competitor is already deployed and switching costs are a concern.,won,35754.35,Good product fit and timely stakeholder engagement.
OPP-00602,2025-10-07T22:42:00,analyst32@example.com,Midwest,retail,SMB,security,proposal,59881.04,26,59,10,False,0.184,True,Customer is still comparing alternatives and gathering internal feedback. Primary contact: buyer180@example.com.,won,58875.94,Strong executive sponsorship and clear ROI case.
OPP-02618,2025-12-17T21:29:00,analyst53@example.com,South,technology,SMB,data_platform,proposal,57722.22,75,90,6,False,0.174,True,Budget is approved and procurement has provided a target decision date. Primary contact: buyer086@example.com.,won,55594.5,Successful technical evaluation with approved budget.
OPP-00369,2026-01-28T12:24:00,analyst27@example.com,Midwest,manufacturing,Enterprise,data_platform,proposal,42233.67,39,16,3,True,0.004,True,A strong competitor is already deployed and switching costs are a concern.,won,42767.08,Successful technical evaluation with approved budget.
OPP-02878,2025-07-16T02:05:00,analyst28@example.com,Midwest,healthcare,SMB,automation,proposal,74911.5,56,19,3,False,0.144,True,Budget is uncertain and the main decision maker has not joined recent meetings.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-01208,2025-07-12T03:19:00,analyst11@example.com,Northeast,manufacturing,Mid-Market,security,proposal,40487.11,41,44,10,False,0.225,True,The opportunity remains active but timing depends on the next planning cycle.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-00332,2025-09-14T19:11:00,analyst47@example.com,Northeast,healthcare,Mid-Market,analytics,proposal,53363.92,56,38,10,True,0.025,True,The customer delayed the project and has not confirmed a decision timeline.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-01136,2025-03-22T13:30:00,analyst53@example.com,South,manufacturing,Mid-Market,data_platform,negotiation,9652.4,166,50,1,True,0.151,True,Budget is uncertain and the main decision maker has not joined recent meetings.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-01454,2025-12-07T05:14:00,analyst29@example.com,South,financial_services,SMB,automation,negotiation,6080.92,64,21,9,False,0.201,True,Budget is uncertain and the main decision maker has not joined recent meetings.,won,5816.58,Good product fit and timely stakeholder engagement.
OPP-02861,2025-03-18T14:37:00,analyst11@example.com,West,manufacturing,Mid-Market,analytics,qualification,17995.07,30,59,9,True,0.1,True,The opportunity remains active but timing depends on the next planning cycle.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-01602,2025-03-29T04:13:00,analyst06@example.com,Northeast,manufacturing,Enterprise,security,negotiation,43903.59,157,50,1,False,0.262,True,Customer is still comparing alternatives and gathering internal feedback. Primary contact: buyer125@example.com.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-01776,2025-02-11T17:51:00,analyst09@example.com,Northeast,technology,Mid-Market,data_platform,qualification,5535.32,96,63,5,True,0.22,True,Budget is uncertain and the main decision maker has not joined recent meetings.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-00927,2025-03-02T21:17:00,analyst15@example.com,Northeast,retail,Mid-Market,security,qualification,21119.66,118,64,0,False,0.05,False,The opportunity remains active but timing depends on the next planning cycle.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-00204,2025-06-05T13:30:00,analyst33@example.com,Northeast,manufacturing,Enterprise,data_platform,discovery,28866.62,80,98,3,True,0.023,True,Customer is still comparing alternatives and gathering internal feedback.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-00424,2025-10-31T00:32:00,analyst25@example.com,Midwest,financial_services,SMB,analytics,discovery,68623.58,54,100,1,True,0.247,False,Discovery is ongoing and the team requested additional product information.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-01279,2025-10-05T18:54:00,analyst25@example.com,South,technology,Enterprise,analytics,negotiation,48933.09,133,49,2,True,0.071,True,A strong competitor is already deployed and switching costs are a concern.,won,48655.47,Successful technical evaluation with approved budget.
OPP-01488,2025-11-21T00:28:00,analyst06@example.com,West,manufacturing,Enterprise,data_platform,discovery,29371.85,171,46,6,False,0.007,True,Stakeholders are interested but the business case is still being refined. Primary contact: buyer011@example.com.,lost,0.0,Budget or timing constraints prevented the purchase.
